datetime,tempmax,tempmin,precip,precipcover,snow,snowdepth,cloudcover,solarradiation,solarenergy
2018-06-14,84.4,53.2,0,0,0,0,21.8,191.7,16.6
2018-06-15,87.3,50,0,0,0,0,11.5,220.4,18.9
2018-06-16,75.1,59.3,0.362,37.5,0,0,83.3,86,7.3
2018-06-17,75.9,55.5,0.985,33.33,0,0,76.1,240.3,20.8
2018-06-18,82.9,50.2,0,0,0,0,2.9,308.5,26.6
2018-06-19,84,48.8,0,0,0,0,0,184.5,16
2018-06-20,87.2,47.2,0,0,0,0,0,316.1,27.3
2018-06-21,92.1,48.7,0,0,0,0,0,353,30.4
2018-06-22,91.2,51.7,0,0,0,0,0,349.8,30.4
2018-06-23,90.1,48.3,0,0,0,0,0,393.5,34.1
2018-06-24,86.4,50,0,0,0,0,0,337,29
2018-06-25,89.3,45.8,0,0,0,0,0,328.5,28.5
2018-06-26,94.3,49,0,0,0,0,0,351.7,30.5
2018-06-27,96.3,50.9,0,0,0,0,0,335.7,29.2
2018-06-28,94,49.8,0,0,0,0,0,349.8,30.3
2018-06-29,88.7,51,0,0,0,0,0,274.9,23.6
2018-06-30,87.4,51,0,0,0,0,0,277.4,24
2018-07-01,89.2,49.3,0,0,0,0,0,314.5,27
2018-07-02,92.1,48.1,0,0,0,0,0,213.3,18.4
2018-07-03,89.2,54.4,0,0,0,0,0,300,25.8
2018-07-04,91.8,53,0,0,0,0,0,330.3,28.5
2018-07-05,93.2,59.9,0.14,12.5,0,0,28.2,250.3,21.7
2018-07-06,88.7,57,0.183,12.5,0,0,18.3,228.2,19.6
2018-07-07,90.7,58.1,0.005,12.5,0,0,3.5,130.7,11.3
2018-07-08,89.9,56.7,0,0,0,0,11,221.5,19.2
2018-07-09,90.5,54.6,0.023,8.33,0,0,17.3,195.8,17
2018-07-10,89.7,57.3,0.186,4.17,0,0,4.8,259.1,22.3
2018-07-11,86.2,57.3,0.025,12.5,0,0,14,170.1,14.5
2018-07-12,86.5,57.8,0,0,0,0,30.7,174.8,15.1
2018-07-13,85.9,59,0.149,8.33,0,0,25.5,78.2,6.6
2018-07-14,86.2,63,0,0,0,0,19.3,232.3,20
2018-07-15,86.7,60.2,0,0,0,0,23.8,258.8,22.3
2018-07-16,89,60.3,0.108,4.17,0,0,34.7,224.8,19.3
2018-07-17,88.9,57.6,0.275,8.33,0,0,16.3,334.2,28.8
2018-07-18,91.3,56.6,0,0,0,0,3.8,264.3,22.8
2018-07-19,97.1,59.9,0,0,0,0,0,158.8,13.7
2018-07-20,91.2,68,0,0,0,0,10.6,207.6,18
2018-07-21,94,61.6,0,0,0,0,13.3,235.8,20.4
2018-07-22,93.2,60.6,0,0,0,0,2,171,14.7
2018-07-23,96.2,58.4,0,0,0,0,9.2,195,16.7
2018-07-24,94.2,62.1,0,0,0,0,5.5,246.2,21.2
2018-07-25,92.4,60.4,0.159,4.17,0,0,14.7,305.6,26.4
2018-07-26,94.1,58,0,0,0,0,1.2,156.9,13.5
2018-07-27,90.2,61,0,0,0,0,5.2,231,20.1
2018-07-28,91,56.2,0.005,4.17,0,0,1.2,184.8,15.9
2018-07-29,93,54.1,0,0,0,0,3.3,175.3,15.2
2018-07-30,93,54.3,0,0,0,0,4.8,127,11.1
2018-07-31,91.3,51.1,0,0,0,0,0,249,21.5
2018-08-01,93.3,52.5,0,0,0,0,0,229,19.9
2018-08-02,92.8,56.9,0,0,0,0,16,217.2,18.8
2018-08-03,87,65.6,0,0,0,0,43.2,218,18.8
2018-08-04,92.6,54.8,0,0,0,0,17.1,209.3,18.2
2018-08-05,93,61.7,0,0,0,0,13.5,286.8,24.8
2018-08-06,94.1,51.7,0,0,0,0,0,207.9,18.1
2018-08-07,94.2,50.1,0,0,0,0,2.1,221.2,18.9
2018-08-08,94.1,49.9,0,0,0,0,8.5,195.2,16.7
2018-08-09,90.9,49.7,0,0,0,0,5.2,178,15.2
2018-08-10,87.2,56.4,0.05,8.33,0,0,14.8,182,15.5
2018-08-11,86.3,51.9,0,0,0,0,0,99.4,8.6
2018-08-12,88.5,56.3,0,0,0,0,8.5,158.5,13.7
2018-08-13,92.3,56.4,0,0,0,0,3,195.5,16.8
2018-08-14,91.4,54.4,0,0,0,0,7,103.7,8.9
2018-08-15,84.3,59.6,0,0,0,0,25.5,129.1,11.1
2018-08-16,88,60.7,0,0,0,0,41.7,153.5,13.2
2018-08-17,87.3,62.8,0,0,0,0,34.7,130.7,11.2
2018-08-18,87.1,62.1,0.012,8.33,0,0,26.6,212.9,18.4
2018-08-19,87.2,48.8,0,0,0,0,0,90.7,7.8
2018-08-20,90.2,47,0,0,0,0,0,144.8,12.6
2018-08-21,84.6,60.6,0.012,4.17,0,0,27.3,95.3,8.3
2018-08-22,75.3,57.9,0.147,12.5,0,0,59.5,236.6,20.6
2018-08-23,83.1,51.6,0,0,0,0,10.2,122.9,10.7
2018-08-24,85.3,51,0,0,0,0,0,152.6,13.2
2018-08-25,80.9,54.6,0,0,0,0,28.7,146.1,12.7
2018-08-26,83.7,50.5,0,0,0,0,13.9,277,23.9
2018-08-27,85.1,58.2,0,0,0,0,15.9,284.2,24.7
2018-08-28,85.1,47.3,0,0,0,0,0,263.9,22.9
2018-08-29,85.2,45.4,0,0,0,0,0,46.2,4.1
2018-08-30,88.3,46.7,0,0,0,0,0,150.9,13
2018-08-31,83.9,50.1,0,0,0,0,1.1,93.9,8.1
2018-09-01,77.5,52.1,1.309,16.67,0,0,49.6,108,9.4
2018-09-02,74.4,44.6,0,0,0,0,4.4,60.6,5.3
2018-09-03,77,48.6,0,0,0,0,9.3,131.7,11.3
2018-09-04,78,47.7,0.001,4.17,0,0,9.9,186.1,16.2
2018-09-05,79.4,49.4,0,0,0,0,32,184.1,15.8
2018-09-06,77,52.2,0,0,0,0,15.2,107.7,9.4
2018-09-07,85,46.1,0,0,0,0,13.8,82.1,7.2
2018-09-08,85.2,45.4,0,0,0,0,0,121.7,10.5
2018-09-09,86.2,54.7,0,0,0,0,12.3,173.6,15
2018-09-10,86.2,48.4,0,0,0,0,3.3,247.1,21.4
2018-09-11,86.3,49.2,0,0,0,0,0,205.8,17.9
2018-09-12,87.1,48.1,0,0,0,0,1.9,302.9,26.1
2018-09-13,83.2,42.5,0,0,0,0,0,230.4,20
2018-09-14,85.2,40.9,0,0,0,0,0,238.4,20.7
2018-09-15,87.4,44.4,0,0,0,0,5.4,221.6,19.1
2018-09-16,86.3,49.4,0,0,0,0,3,175.4,15.2
2018-09-17,87.4,48.7,0,0,0,0,1.9,139.8,12.1
2018-09-18,87.3,49.6,0,0,0,0,1.1,166,14.3
2018-09-19,68.1,50.3,0.075,25,0,0,51.9,38.3,3.2
2018-09-20,78,48.8,0,0,0,0,13,104.8,9
2018-09-21,81.4,38.8,0,0,0,0,0,106.8,9.1
2018-09-22,80.2,45.8,0,0,0,0,0,224.5,19.5
2018-09-23,80.3,41.5,0,0,0,0,26.1,60.5,5.2
2018-09-24,79.1,52.1,0,0,0,0,51.8,77.9,6.8
2018-09-25,79.2,45.8,0,0,0,0,10,142.6,12.4
2018-09-26,76.3,43.2,0,0,0,0,19.8,75.5,6.5
2018-09-27,77.6,34.2,0,0,0,0,0,188.3,16.2
2018-09-28,81.4,37,0,0,0,0,0,200.5,17.4
2018-09-29,80.1,39.9,0,0,0,0,0,62.1,5.5
2018-09-30,79.9,46.9,0,0,0,0,10.9,207.7,18
2018-10-01,69.2,52.6,0,0,0,0,72.5,71.3,5.9
2018-10-02,64.9,55.5,0.339,62.5,0,0,89.2,78,6.7
2018-10-03,74.1,54.8,0.104,12.5,0,0,38.5,213.5,18.3
2018-10-04,69.2,50.2,0.081,12.5,0,0,54.6,175.2,15.2
2018-10-05,63.5,42.2,0,0,0,0,48.8,147.8,12.6
2018-10-06,64.9,36.1,0,0,0,0,53.8,109.5,9.5
2018-10-07,53.1,44.1,0.269,29.17,0,0,76.8,56.7,4.9
2018-10-08,52,38.5,0.062,16.67,0,0,82.1,173.7,15.1
2018-10-09,52.3,40.7,0.024,8.33,0,0,81.5,115.2,10
2018-10-10,56.7,42.5,0.024,12.5,0,0,84.3,94.4,8.2
2018-10-11,51.4,43.6,0.335,45.83,0,0,88.2,70.5,6
2018-10-12,59.5,39.5,0,0,0,0,18.8,168.5,14.5
2018-10-13,61.1,32.7,0,0,0,0,1.3,199.2,17.4
2018-10-14,53.2,36.1,0,0,0,0,29.2,187.3,16.1
2018-10-15,49.3,23.1,0,0,0,0,3.1,203.4,17.5
2018-10-16,58.6,25.5,0.001,4.17,0,0,25.9,164.1,14.1
2018-10-17,53.1,37.4,0.086,20.83,0,0,86.8,67.1,5.7
2018-10-18,56,36.2,0.006,4.17,0,0,70.6,137.3,11.9
2018-10-19,58.6,27.8,0,0,0,0,0,190.8,16.5
2018-10-20,68.3,32.1,0,0,0,0,2.4,174.3,15.1
2018-10-21,69.2,42.6,0,0,0,0,30.7,177.1,15.2
2018-10-22,71,37.1,0.091,12.5,0,0,18.5,167,14.3
2018-10-23,61.6,43.3,0.001,4.17,0,0,50.4,97.9,8.7
2018-10-24,63.2,43,0.012,8.33,0,0,49.3,161.9,13.8
2018-10-25,60.3,32.7,0,0,0,0,20.4,107.8,9.3
2018-10-26,64,30.6,0,0,0,0,0,169.7,14.7
2018-10-27,65.3,30.9,0,0,0,0,0,172.1,14.9
2018-10-28,69.4,31.1,0,0,0,0,0,173.6,15
2018-10-29,70.7,34.8,0,0,0,0,0,149.2,13
2018-10-30,59.1,37.6,0.082,16.67,0,0,44.5,69.5,6
2018-10-31,52.1,31.5,0,0,0,0,9.3,148.4,12.7
2018-11-01,54.1,25.6,0,0,0,0,16.6,159.4,13.8
2018-11-02,57.1,26.9,0,0,0,0,0,162,13.9
2018-11-03,55,30.4,0,0,0,0,9.2,133.6,11.5
2018-11-04,51.3,22.3,0,0,0,0,35.2,109.1,9.7
2018-11-05,55.2,29.2,0,0,0,0,22.3,137,11.8
2018-11-06,56.3,21,0,0,0,0,0,160.4,13.7
2018-11-07,54.4,17.9,0,0,0,0,8.8,133.6,11.5
2018-11-08,46.1,17.9,0,0,0,0,0,158,13.6
2018-11-09,47.5,9.8,0,0,0,0,0,140.8,12.1
2018-11-10,52.3,12.2,0,0,0,0,0,152.5,13.1
2018-11-11,46.3,19.1,0,0,0,0,23.2,140.7,12.1
2018-11-12,36.9,15.3,0,0,0,0,2.9,125.7,11
2018-11-13,44.5,7.9,0,0,0,0,0,127.9,11
2018-11-14,47.6,12.6,0,0,0,0,0,155.1,13.5
2018-11-15,49.9,14.9,0,0,0,0,0,152.8,13.2
2018-11-16,53.4,17.3,0,0,0,0,0,167.1,14.4
2018-11-17,54.6,18,0,0,0,0,0,140.3,11.9
2018-11-18,49.2,19,0,0,0,0,1,142,12.4
2018-11-19,46.5,13.3,0,0,0,0,0,142.3,12.3
2018-11-20,49.8,12,0,0,0,0,0,151.4,13.1
2018-11-21,50.9,10.6,0,0,0,0,0,140.7,11.9
2018-11-22,47.7,15.2,0.063,12.5,0,0,50.2,44.9,3.8
2018-11-23,46.1,20.7,0,0,0,0,16.5,125.2,10.7
2018-11-24,52.2,20.1,0,0,0,0,19.5,107.5,9.1
2018-11-25,45.8,11.6,0,0,0,0,0,132.7,11.5
2018-11-26,43.5,9.7,0,0,0,0,0,134.1,11.7
2018-11-27,46,12.1,0,0,0,0,10.5,111.2,9.5
2018-11-28,52.4,19.8,0,0,0,0,26.6,103.7,9
2018-11-29,53,32.4,0,0,1.2,0.4,42.5,106.9,9.3
2018-11-30,43.9,31.5,0.461,54.17,3.1,2.3,87.8,51.7,4.4
2018-12-01,36.2,19.5,0.103,16.67,2.1,5.3,50,113.3,9.7
2018-12-02,32.1,14.5,0.191,29.17,1.1,5.8,76.3,65.2,5.7
2018-12-03,27.5,6,0,0,0.5,5.9,45.8,116,10.1
2018-12-04,27.5,-1.3,0,0,0,4.9,32.4,93,8.2
2018-12-05,35.6,8.7,0,0,0,4.4,11.4,116.2,10.2
2018-12-06,34.7,24.9,0.101,16.67,0,4.3,80.8,33.8,3
2018-12-07,41.1,24.7,0,0,0,4.1,65,87.5,7.6
2018-12-08,39.1,17.1,0,0,0,3.1,7.2,122.3,10.6
2018-12-09,40,14.2,0,0,0,2.7,0.8,124.5,10.8
2018-12-10,36.8,10.5,0,0,0,2.6,0.7,119,10.3
2018-12-11,45.7,23.1,0,0,0,2.4,13,98.7,8.4
2018-12-12,43.5,17.6,0.012,4.17,0,1.8,29.2,96.5,8.3
2018-12-13,40.1,17.9,0,0,0,1.7,0,123.4,10.6
2018-12-14,36.8,12.2,0,0,0,1.5,0,102.4,8.7
2018-12-15,46.7,21,0,0,0,1.2,3.1,96.9,8.4
2018-12-16,48.5,17.2,0,0,0,1.2,0,120.1,10.3
2018-12-17,43.5,21.4,0,0,0,1.2,35.8,54.1,4.8
2018-12-18,44.3,21,0,0,0.8,1.5,3.6,104.8,9
2018-12-19,46.9,21,0,0,0,1,0,118.3,10.2
2018-12-20,49.1,21,0,0,0.4,0.3,0,120.7,10.5
2018-12-21,48,25.2,0,0,0,0.4,26.7,73.9,6.5
2018-12-22,43,21.5,0,0,0,0.3,14.2,112,9.7
2018-12-23,42.5,18.7,0,0,0,0,31.9,87.1,7.5
2018-12-24,47.7,27.4,0,0,0,0,35.6,109.7,9.4
2018-12-25,50.2,27.5,0.312,20.83,2.1,0.7,66.9,73.8,6.3
2018-12-26,36.9,29.1,0.314,41.67,1.3,2.9,62.6,89.7,7.6
2018-12-27,31.1,19.4,0,0,1.1,2.4,45.8,75.2,6.5
2018-12-28,26,6.9,0.125,20.83,1,3.6,77.1,53.4,4.6
2018-12-29,25.1,1.8,0,0,0.2,3.9,29.9,123.7,10.7
2018-12-30,23.1,0.9,0,0,0,3.6,0.5,116.8,10.1
2018-12-31,24.4,9.1,0.116,41.67,2.4,4.4,82.7,24.2,2
2019-01-01,22.6,-2.6,0.185,29.17,1.4,6.5,68,20.3,1.6
2019-01-02,19.1,-11.4,0,0,5.3,4.9,5.5,26.8,2.1
2019-01-03,19.2,-5,0,0,1,6.1,0.3,27.8,2.4
2019-01-04,26.6,-1,0,0,0,5.5,0,91.8,7.9
2019-01-05,33.5,0.3,0,0,0,5.1,16.9,87.1,7.4
2019-01-06,35.4,27.9,0.337,54.17,0.2,5,71.3,41.5,3.7
2019-01-07,36.3,23.2,0,0,0,4.9,77.3,74.5,6.3
2019-01-08,38.2,11.6,0,0,0,4.6,0,126.2,11
2019-01-09,38.1,15.9,0,0,0,4.1,0,95.6,8.3
2019-01-10,39.6,20.4,0,0,0,3.7,34.8,82.5,7.1
2019-01-11,38.8,21.3,0,0,0,3.4,30.6,124.3,10.8
2019-01-12,34.2,16.9,0,0,0,3,69.4,47.3,4.1
2019-01-13,35.1,18.1,0.015,16.67,0,3,71,44.2,3.7
2019-01-14,40.2,19.6,0,0,0,3,68.4,113.2,9.7
2019-01-15,43.2,23.6,0.118,16.67,0,2.9,80.2,48.6,4.1
2019-01-16,40.1,30.6,0.352,37.5,0,2.5,75.6,38.1,3.3
2019-01-17,43,23.5,0.108,25,0.2,2.4,42,100,8.6
2019-01-18,36.9,22.9,0.27,25,0.1,2.3,30.6,136.7,11.8
2019-01-19,40.1,16.4,0,0,0,1.6,0,134,11.6
2019-01-20,43.3,21.6,0,0,0,1.2,0,122.5,10.7
2019-01-21,42.2,28.4,0.067,20.83,0.3,1.3,40.1,50.8,4.5
2019-01-22,33.2,22.1,0.001,4.17,0.2,1.7,18.7,127.5,10.9
2019-01-23,36.2,10.6,0,0,0,1.5,16.6,139.9,12
2019-01-24,39.9,16.5,0,0,0,1.2,12.2,146.3,12.4
2019-01-25,37.9,14.4,0,0,0,1.2,0,112,9.8
2019-01-26,42,13.4,0,0,0,1.1,0,149,12.8
2019-01-27,43.8,18.5,0,0,0,0.8,0,128.2,11.2
2019-01-28,43,19.8,0,0,0,0.8,0,155.4,13.3
2019-01-29,38.9,19.9,0,0,0,0.7,0,120,10.3
2019-01-30,43.2,12.4,0,0,0.2,0.4,0,157.9,13.7
2019-01-31,45.5,16.1,0,0,0,0.4,0,158.5,13.8
2019-02-01,50.9,18.1,0,0,0,0.4,0.1,158.8,13.8
2019-02-02,50,23,0,0,0,0.3,66.2,82.9,7.1
2019-02-03,49,32.2,0.256,33.33,5.1,3.2,71.5,91.2,7.8
2019-02-04,48.5,30.2,0.012,4.17,0,1.9,59,61.9,5.5
2019-02-05,45.8,35.2,0,0,0.8,0.2,56.4,89.5,7.7
2019-02-06,36.4,22.2,0.035,16.67,1.2,1.5,66.2,102,8.7
2019-02-07,28.1,10.8,0.012,4.17,0,0.9,26.8,176,15.1
2019-02-08,39.8,9.1,0,0,0,0,0,173.8,15
2019-02-09,41.2,25.1,0,0,0,0,6.2,70.7,6.1
2019-02-10,45.8,15.7,0,0,0.9,0.3,0,178.3,15.2
2019-02-11,33.1,12,0.094,16.67,0.5,1.2,27.1,135.1,11.6
2019-02-12,41.2,9.1,0,0,0,0.7,0,169,14.6
2019-02-13,46.1,19.8,0,0,0.2,0.3,49.9,80.7,7
2019-02-14,38.3,32.9,0.801,54.17,0.8,0.3,75.9,20.7,1.6
2019-02-15,45,32.9,0.138,25,0.5,0.9,32.9,105.3,9.1
2019-02-16,36.3,21.3,0.001,4.17,0,0.1,43.4,129.1,11.2
2019-02-17,32.9,13.3,0.055,12.5,1.2,0.4,38.1,131.2,11.3
2019-02-18,29.8,12.4,0.024,12.5,0.7,1.8,69.3,84,7.2
2019-02-19,27.8,15.5,0.002,8.33,0.9,1.9,78.8,104.9,9.3
2019-02-20,25.7,5.3,0.012,4.17,3.4,3.9,69.7,150.1,13.1
2019-02-21,31,16,0.24,45.83,4.7,8.3,71.7,87.2,7.5
2019-02-22,34.1,23.8,0.097,29.17,1.8,11.6,68.8,91.4,7.9
2019-02-23,30.9,7.9,0,0,0,6.9,7.3,205.4,17.8
2019-02-24,32.3,2.5,0,0,0,3.5,4.4,169.3,14.7
2019-02-25,37.5,7.8,0,0,4.7,5.8,0,191.9,16.7
2019-02-26,45.4,13.4,0,0,0,7.2,0,191.3,16.4
2019-02-27,51.2,24.8,0,0,0,6.5,25.1,186.4,16.2
2019-02-28,49.1,27.7,0,0,0,4.7,42.2,137.6,11.8
2019-03-01,52.9,31.5,0,0,0,3,21.3,138.3,11.9
2019-03-02,44.1,37.3,0.282,25,0,1.9,76.1,33,2.7
2019-03-03,48.7,37.4,0.083,20.83,0,1.5,77.6,110.7,9.5
2019-03-04,43.1,29.9,0.179,37.5,0,1.2,64.1,165.3,14.3
2019-03-05,50.2,26.3,0,0,0,0.4,25.2,193.2,16.7
2019-03-06,54.4,39,0.037,16.67,0,0,74.1,80.8,7
2019-03-07,54.8,38.9,0,0,0,0,61.4,160.7,13.9
2019-03-08,52.2,35,0.055,12.5,0,0,68.8,82.6,7.2
2019-03-09,43.9,30.2,0,0,0,0,50.3,162.5,14.2
2019-03-10,52.8,28.2,0,0,0,0,20,233.1,19.3
2019-03-11,51.8,33.8,0.241,37.5,0,0,65.7,153.2,13.2
2019-03-12,49.9,39.3,0.577,70.83,1.2,0.4,72.4,47.2,4.1
2019-03-13,37.2,29,0.304,50,0.7,1.5,69.5,56.5,4.9
2019-03-14,40.9,24.2,0,0,0.5,0.8,16.9,229.1,19.9
2019-03-15,45.8,21.1,0,0,0,0.1,11.3,215.3,18.5
2019-03-16,53.9,24.5,0,0,0,0,0,239.9,20.8
2019-03-17,55.7,25.7,0,0,0,0,0,211.1,18.1
2019-03-18,56.8,26.1,0,0,0,0,35.8,191.6,16.5
2019-03-19,55.7,29,0,0,0,0,15.1,236.5,20.4
2019-03-20,59.6,21.2,0,0,0,0,9.4,238.5,20.5
2019-03-21,50.1,33.7,0.305,41.67,0,0,66.9,112,9.5
2019-03-22,42.8,30.7,0.095,20.83,0,0,56.8,141.4,12
2019-03-23,51.9,28.9,0,0,0,0,40.9,204.3,17.6
2019-03-24,55,30.3,0,0,0,0,31.7,187.4,16.2
2019-03-25,61.6,26.9,0,0,0,0,0,255.6,22
2019-03-26,66.6,28.4,0,0,0,0,10.8,215.5,18.5
2019-03-27,65.8,36.8,0,0,0,0,11.2,202,17.6
2019-03-28,65.6,32,0,0,0,0,3.8,259.2,22.4
2019-03-29,51.7,31.9,0,0,0,0,19.5,222.4,19.3
2019-03-30,49.7,21.1,0,0,0,0,18,212.8,18.2
2019-03-31,44.4,31.9,0.188,8.33,0,0,48.5,166.7,14.4
2019-04-01,54,24.4,0,0,0,0,3.3,256,22
2019-04-02,57.8,30.5,0,0,0,0,42.3,159.9,13.7
2019-04-03,54.9,37.4,0.001,4.17,0,0,61.3,174.3,15.2
2019-04-04,60.9,28,0,0,0,0,1,213.4,18.4
2019-04-05,64.7,31,0,0,0,0,10.4,238.2,20.5
2019-04-06,61,32.8,0,0,0,0,39.3,229.3,19.6
2019-04-07,64.9,30.8,0,0,0,0,1,244,21.2
2019-04-08,70.3,31.2,0,0,0,0,0,259.8,22.5
2019-04-09,72.2,36.3,0,0,0,0,1.9,184.5,15.9
2019-04-10,58.2,31.7,0.647,41.67,1.2,0.4,58.4,68.3,6
2019-04-11,45,29.7,0,0,0.7,1.4,43.5,214.5,18.6
2019-04-12,51.1,24.2,0,0,0,0.1,8.2,257.3,22.3
2019-04-13,53.8,28.1,0,0,0,0,26.7,263.2,22.6
2019-04-14,65,25.9,0,0,0,0,1,279.9,24.2
2019-04-15,65.2,34.5,0,0,0,0,0,205,17.9
2019-04-16,60.2,43.3,0,0,0,0,41.3,182.6,15.7
2019-04-17,65.1,38.1,0,0,0,0,37,286.4,24.7
2019-04-18,69.1,33.7,0,0,0,0,0,299.5,25.8
2019-04-19,73.4,33.4,0,0,0,0,0,271.7,23.5
2019-04-20,68.2,36.4,0,0,0,0,21.6,147,12.8
2019-04-21,68.4,39.1,0,0,0,0,26.4,328.6,28.3
2019-04-22,67.1,32.9,0,0,0,0,4,240.3,20.7
2019-04-23,60.5,42.2,0,0,0,0,63.9,231.1,20
2019-04-24,72,34.7,0,0,0,0,19.8,265.3,23
2019-04-25,74.3,38.1,0,0,0,0,0,332.9,28.7
2019-04-26,74,41.1,0,0,0,0,16.4,295.1,25.5
2019-04-27,74,41.6,0,0,0,0,10.7,329.8,28.3
2019-04-28,73.9,44.8,0,0,0,0,39.9,255.5,22
2019-04-29,63.9,40.8,0.21,16.67,0,0,49.6,137.5,12
