"sep=,"
21.04.2019 01:00:00,7058604,NaN,NaN,NaN,NaN,0
22.04.2019 01:00:00,7096232,NaN,NaN,NaN,NaN,0
23.04.2019 01:00:00,7132715,NaN,NaN,NaN,NaN,0
24.04.2019 01:00:00,7148733,NaN,NaN,NaN,NaN,0
25.04.2019 01:00:00,7181877,NaN,NaN,NaN,NaN,0
26.04.2019 01:00:00,7211243,NaN,NaN,NaN,NaN,0
27.04.2019 01:00:00,7234185,NaN,NaN,NaN,NaN,0
28.04.2019 01:00:00,7265891,NaN,NaN,NaN,NaN,0
29.04.2019 01:00:00,7302284,NaN,NaN,NaN,NaN,0
30.04.2019 01:00:00,7332362,NaN,NaN,NaN,NaN,0
01.05.2019 01:00:00,7367735,NaN,NaN,NaN,NaN,0
02.05.2019 01:00:00,7396268,NaN,NaN,NaN,NaN,0
03.05.2019 01:00:00,7409233,NaN,NaN,NaN,NaN,0
04.05.2019 01:00:00,7426126,NaN,NaN,NaN,NaN,0
05.05.2019 01:00:00,7454296,NaN,NaN,NaN,NaN,0
06.05.2019 01:00:00,7486314,NaN,NaN,NaN,NaN,0
07.05.2019 01:00:00,7524511,NaN,NaN,NaN,NaN,0
08.05.2019 01:00:00,7562286,NaN,NaN,NaN,NaN,0
09.05.2019 01:00:00,7598113,NaN,NaN,NaN,NaN,0
10.05.2019 01:00:00,7626418,NaN,NaN,NaN,NaN,0
11.05.2019 01:00:00,7655776,NaN,NaN,NaN,NaN,0
12.05.2019 01:00:00,7668459,NaN,NaN,NaN,NaN,0
13.05.2019 01:00:00,7686280,NaN,NaN,NaN,NaN,0
14.05.2019 01:00:00,7700604,NaN,NaN,NaN,NaN,0
15.05.2019 01:00:00,7739692,NaN,NaN,NaN,NaN,0
16.05.2019 01:00:00,7775957,NaN,NaN,NaN,NaN,0
17.05.2019 01:00:00,7813394,NaN,NaN,NaN,NaN,0
18.05.2019 01:00:00,7850691,NaN,NaN,NaN,NaN,0
19.05.2019 01:00:00,7878692,NaN,NaN,NaN,NaN,0
20.05.2019 01:00:00,7896840,NaN,NaN,NaN,NaN,0
21.05.2019 01:00:00,7923034,NaN,NaN,NaN,NaN,0
22.05.2019 01:00:00,7960265,NaN,NaN,NaN,NaN,0
23.05.2019 01:00:00,7971755,NaN,NaN,NaN,NaN,0
24.05.2019 01:00:00,7980999,NaN,NaN,NaN,NaN,0
25.05.2019 01:00:00,8004121,NaN,NaN,NaN,NaN,0
26.05.2019 01:00:00,8024429,NaN,NaN,NaN,NaN,0
27.05.2019 01:00:00,8044695,NaN,NaN,NaN,NaN,0
28.05.2019 01:00:00,8076775,NaN,NaN,NaN,NaN,0
29.05.2019 01:00:00,8113195,NaN,NaN,NaN,NaN,0
30.05.2019 01:00:00,8138293,NaN,NaN,NaN,NaN,0
31.05.2019 01:00:00,8166732,NaN,NaN,NaN,NaN,0
01.06.2019 01:00:00,8197488,NaN,NaN,NaN,NaN,0
02.06.2019 01:00:00,8229181,NaN,NaN,NaN,NaN,0
03.06.2019 01:00:00,8262958,NaN,NaN,NaN,NaN,0
04.06.2019 01:00:00,8298140,NaN,NaN,NaN,NaN,0
05.06.2019 01:00:00,8334156,NaN,NaN,NaN,NaN,0
06.06.2019 01:00:00,8366132,NaN,NaN,NaN,NaN,0
07.06.2019 01:00:00,8395740,NaN,NaN,NaN,NaN,0
08.06.2019 01:00:00,8420828,NaN,NaN,NaN,NaN,0
09.06.2019 01:00:00,8448750,NaN,NaN,NaN,NaN,0
10.06.2019 01:00:00,8485467,NaN,NaN,NaN,NaN,0
11.06.2019 01:00:00,8514491,NaN,NaN,NaN,NaN,0
12.06.2019 01:00:00,8551925,NaN,NaN,NaN,NaN,0
13.06.2019 01:00:00,8590347,NaN,NaN,NaN,NaN,0
14.06.2019 01:00:00,8626921,NaN,NaN,NaN,NaN,0
15.06.2019 01:00:00,8663785,NaN,NaN,NaN,NaN,0
16.06.2019 01:00:00,8698371,NaN,NaN,NaN,NaN,0
17.06.2019 01:00:00,8733267,NaN,NaN,NaN,NaN,0
18.06.2019 01:00:00,8768402,NaN,NaN,NaN,NaN,0
19.06.2019 01:00:00,8799929,NaN,NaN,NaN,NaN,0
20.06.2019 01:00:00,8829638,NaN,NaN,NaN,NaN,0
21.06.2019 01:00:00,8849194,NaN,NaN,NaN,NaN,0
22.06.2019 01:00:00,8876407,NaN,NaN,NaN,NaN,0
23.06.2019 01:00:00,8912488,NaN,NaN,NaN,NaN,0
24.06.2019 01:00:00,8947102,NaN,NaN,NaN,NaN,0
25.06.2019 01:00:00,8979219,NaN,NaN,NaN,NaN,0
26.06.2019 01:00:00,9002488,NaN,NaN,NaN,NaN,0
27.06.2019 01:00:00,9040470,NaN,NaN,NaN,NaN,0
28.06.2019 01:00:00,9077646,NaN,NaN,NaN,NaN,0
29.06.2019 01:00:00,9110506,NaN,NaN,NaN,NaN,0
30.06.2019 01:00:00,9141063,NaN,NaN,NaN,NaN,0
01.07.2019 01:00:00,9176620,NaN,NaN,NaN,NaN,0
02.07.2019 01:00:00,9206284,NaN,NaN,NaN,NaN,0
03.07.2019 01:00:00,9233459,NaN,NaN,NaN,NaN,0
04.07.2019 01:00:00,9256163,NaN,NaN,NaN,NaN,0
05.07.2019 01:00:00,9289303,NaN,NaN,NaN,NaN,0
06.07.2019 01:00:00,9322027,NaN,NaN,NaN,NaN,0
07.07.2019 01:00:00,9357999,NaN,NaN,NaN,NaN,0
08.07.2019 01:00:00,9394126,NaN,NaN,NaN,NaN,0
09.07.2019 01:00:00,9430358,NaN,NaN,NaN,NaN,0
10.07.2019 01:00:00,9462216,NaN,NaN,NaN,NaN,0
11.07.2019 01:00:00,9490750,NaN,NaN,NaN,NaN,0
12.07.2019 01:00:00,9520436,NaN,NaN,NaN,NaN,0
13.07.2019 01:00:00,9557034,NaN,NaN,NaN,NaN,0
14.07.2019 01:00:00,9592916,NaN,NaN,NaN,NaN,0
15.07.2019 01:00:00,9621380,NaN,NaN,NaN,NaN,0
16.07.2019 01:00:00,9654836,NaN,NaN,NaN,NaN,0
17.07.2019 01:00:00,9679969,NaN,NaN,NaN,NaN,0
18.07.2019 01:00:00,9709353,NaN,NaN,NaN,NaN,0
19.07.2019 01:00:00,9743289,NaN,NaN,NaN,NaN,0
20.07.2019 01:00:00,9775758,NaN,NaN,NaN,NaN,0
21.07.2019 01:00:00,9808723,NaN,NaN,NaN,NaN,0
22.07.2019 01:00:00,9843829,NaN,NaN,NaN,NaN,0
23.07.2019 01:00:00,9878359,NaN,NaN,NaN,NaN,0
24.07.2019 01:00:00,9906069,NaN,NaN,NaN,NaN,0
25.07.2019 01:00:00,9940649,NaN,NaN,NaN,NaN,0
26.07.2019 01:00:00,9967391,NaN,NaN,NaN,NaN,0
27.07.2019 01:00:00,10001220,NaN,NaN,NaN,NaN,0
28.07.2019 01:00:00,10029556,NaN,NaN,NaN,NaN,0
29.07.2019 01:00:00,10060851,NaN,NaN,NaN,NaN,0
30.07.2019 01:00:00,10091093,NaN,NaN,NaN,NaN,0
31.07.2019 01:00:00,10124895,NaN,NaN,NaN,NaN,0
01.08.2019 01:00:00,10159203,NaN,NaN,NaN,NaN,0
02.08.2019 01:00:00,10193771,NaN,NaN,NaN,NaN,0
03.08.2019 01:00:00,10215348,NaN,NaN,NaN,NaN,0
04.08.2019 01:00:00,10243537,NaN,NaN,NaN,NaN,0
05.08.2019 01:00:00,10268052,NaN,NaN,NaN,NaN,0
06.08.2019 01:00:00,10295024,NaN,NaN,NaN,NaN,0
07.08.2019 01:00:00,10318453,NaN,NaN,NaN,NaN,0
08.08.2019 01:00:00,10342598,NaN,NaN,NaN,NaN,0
09.08.2019 01:00:00,10373948,NaN,NaN,NaN,NaN,0
10.08.2019 01:00:00,10401157,NaN,NaN,NaN,NaN,0
11.08.2019 01:00:00,10423246,NaN,NaN,NaN,NaN,0
12.08.2019 01:00:00,10456023,NaN,NaN,NaN,NaN,0
13.08.2019 01:00:00,10472341,NaN,NaN,NaN,NaN,0
14.08.2019 01:00:00,10503008,NaN,NaN,NaN,NaN,0
15.08.2019 01:00:00,10523739,NaN,NaN,NaN,NaN,0
16.08.2019 01:00:00,10557800,NaN,NaN,NaN,NaN,0
17.08.2019 01:00:00,10590697,NaN,NaN,NaN,NaN,0
18.08.2019 01:00:00,10624611,NaN,NaN,NaN,NaN,0
19.08.2019 01:00:00,10657855,NaN,NaN,NaN,NaN,0
20.08.2019 01:00:00,10684744,NaN,NaN,NaN,NaN,0
21.08.2019 01:00:00,10718348,NaN,NaN,NaN,NaN,0
22.08.2019 01:00:00,10750663,NaN,NaN,NaN,NaN,0
23.08.2019 01:00:00,10784153,NaN,NaN,NaN,NaN,0
24.08.2019 01:00:00,10816728,NaN,NaN,NaN,NaN,0
25.08.2019 01:00:00,10839888,NaN,0,NaN,0,NaN
26.08.2019 01:00:00,10866299,NaN,0,NaN,0,NaN
27.08.2019 01:00:00,10896614,NaN,0,NaN,0,NaN
28.08.2019 01:00:00,10928295,NaN,0,NaN,0,NaN
29.08.2019 01:00:00,10961107,NaN,0,NaN,0,NaN
30.08.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
31.08.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
01.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
02.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
03.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
04.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
05.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
06.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
07.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
08.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
09.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
10.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
11.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
12.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
13.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
14.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
15.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
16.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
17.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
18.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
19.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
20.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
21.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
22.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
23.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
24.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
25.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
26.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
27.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
28.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
29.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
30.09.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
01.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
02.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
03.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
04.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
05.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
06.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
07.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
08.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
09.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
10.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
11.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
12.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
13.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
14.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
15.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
16.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
17.10.2019 01:00:00,NaN,NaN,0,NaN,0,NaN
18.10.2019 01:00:00,10986140,NaN,0,NaN,0,NaN
19.10.2019 01:00:00,11014474,NaN,0,NaN,0,NaN
20.10.2019 01:00:00,11041715,NaN,0,NaN,0,NaN
21.10.2019 01:00:00,11067544,NaN,0,NaN,0,NaN
22.10.2019 01:00:00,11091159,NaN,0,NaN,0,NaN
23.10.2019 01:00:00,11119102,NaN,0,NaN,0,NaN
24.10.2019 01:00:00,11147552,NaN,0,NaN,0,NaN
25.10.2019 01:00:00,11175317,NaN,0,NaN,0,NaN
26.10.2019 01:00:00,11202766,NaN,0,NaN,0,NaN
27.10.2019 01:00:00,11226099,NaN,0,NaN,0,NaN
28.10.2019 01:00:00,11253685,NaN,0,NaN,0,NaN
29.10.2019 01:00:00,11280214,NaN,0,NaN,0,NaN
30.10.2019 01:00:00,11306421,NaN,0,NaN,0,NaN
31.10.2019 01:00:00,11331784,NaN,0,NaN,0,NaN
01.11.2019 01:00:00,11357909,NaN,0,NaN,0,NaN
02.11.2019 01:00:00,NaN,NaN,NaN,NaN,NaN,NaN
03.11.2019 01:00:00,11405546,NaN,0,NaN,0,NaN
04.11.2019 00:00:00,11432765,NaN,0,NaN,0,NaN
05.11.2019 00:00:00,11459467,NaN,0,NaN,0,NaN
06.11.2019 00:00:00,11485581,NaN,0,NaN,0,NaN
07.11.2019 00:00:00,11511079,NaN,0,NaN,0,NaN
08.11.2019 00:00:00,11535839,NaN,0,NaN,0,NaN
09.11.2019 00:00:00,11560247,NaN,0,NaN,0,NaN
10.11.2019 00:00:00,11581074,NaN,0,NaN,0,NaN
11.11.2019 00:00:00,11605315,NaN,0,NaN,0,NaN
12.11.2019 00:00:00,11630177,NaN,0,NaN,0,NaN
13.11.2019 00:00:00,11654527,NaN,0,NaN,0,NaN
14.11.2019 00:00:00,11673112,NaN,0,NaN,0,NaN
15.11.2019 00:00:00,11697403,NaN,0,NaN,0,NaN
16.11.2019 00:00:00,11721752,NaN,0,NaN,0,NaN
17.11.2019 00:00:00,11745810,NaN,0,NaN,0,NaN
18.11.2019 00:00:00,11769516,NaN,0,NaN,0,NaN
19.11.2019 00:00:00,11781961,NaN,0,NaN,0,NaN
20.11.2019 00:00:00,11802249,NaN,0,NaN,0,NaN
21.11.2019 00:00:00,11825319,NaN,0,NaN,0,NaN
22.11.2019 00:00:00,11845929,NaN,0,NaN,0,NaN
23.11.2019 00:00:00,11860490,NaN,0,NaN,0,NaN
24.11.2019 00:00:00,11866879,NaN,0,NaN,0,NaN
25.11.2019 00:00:00,11877754,NaN,0,NaN,0,NaN
26.11.2019 00:00:00,11886831,NaN,0,NaN,0,NaN
27.11.2019 00:00:00,11908909,NaN,0,NaN,0,NaN
28.11.2019 00:00:00,11931088,NaN,0,NaN,0,NaN
29.11.2019 00:00:00,11943233,NaN,0,NaN,0,NaN
30.11.2019 00:00:00,11951717,NaN,0,NaN,0,NaN
01.12.2019 00:00:00,11960808,NaN,0,NaN,0,NaN
02.12.2019 00:00:00,11970311,NaN,0,NaN,0,NaN
03.12.2019 00:00:00,11971960,NaN,0,NaN,0,NaN
04.12.2019 00:00:00,11990927,NaN,0,NaN,0,NaN
05.12.2019 00:00:00,12006660,NaN,0,NaN,0,NaN
06.12.2019 00:00:00,12021004,NaN,0,NaN,0,NaN
07.12.2019 00:00:00,12037424,NaN,0,NaN,0,NaN
08.12.2019 00:00:00,12051203,NaN,0,NaN,0,NaN
09.12.2019 00:00:00,12056047,NaN,0,NaN,0,NaN
10.12.2019 00:00:00,12068974,NaN,0,NaN,0,NaN
11.12.2019 00:00:00,12085921,NaN,0,NaN,0,NaN
12.12.2019 00:00:00,12089342,NaN,0,NaN,0,NaN
13.12.2019 00:00:00,12103520,NaN,0,NaN,0,NaN
14.12.2019 00:00:00,12122351,NaN,0,NaN,0,NaN
15.12.2019 00:00:00,12133423,NaN,0,NaN,0,NaN
16.12.2019 00:00:00,12149477,NaN,0,NaN,0,NaN
17.12.2019 00:00:00,12160414,NaN,0,NaN,0,NaN
18.12.2019 00:00:00,12166952,NaN,0,NaN,0,NaN
19.12.2019 00:00:00,12169048,NaN,0,NaN,0,NaN
20.12.2019 00:00:00,12180006,NaN,0,NaN,0,NaN
21.12.2019 00:00:00,12198791,NaN,0,NaN,0,NaN
22.12.2019 00:00:00,12214587,NaN,0,NaN,0,NaN
23.12.2019 00:00:00,12230513,NaN,0,NaN,0,NaN
24.12.2019 00:00:00,12249040,NaN,0,NaN,0,NaN
25.12.2019 00:00:00,12265898,NaN,0,NaN,0,NaN
26.12.2019 00:00:00,12277384,NaN,0,NaN,0,NaN
27.12.2019 00:00:00,12283898,NaN,0,NaN,0,NaN
28.12.2019 00:00:00,12289332,NaN,0,NaN,0,NaN
29.12.2019 00:00:00,12298086,NaN,0,NaN,0,NaN
30.12.2019 00:00:00,12315512,NaN,0,NaN,0,NaN
31.12.2019 00:00:00,12317381,NaN,0,NaN,0,NaN
01.01.2020 00:00:00,NaN,NaN,0,NaN,0,NaN
02.01.2020 00:00:00,12345697,NaN,0,NaN,0,NaN
03.01.2020 00:00:00,12358311,NaN,0,NaN,0,NaN
04.01.2020 00:00:00,12377749,NaN,0,NaN,0,NaN
05.01.2020 00:00:00,12383689,NaN,0,NaN,0,NaN
06.01.2020 00:00:00,12401998,NaN,0,NaN,0,NaN
07.01.2020 00:00:00,12421484,NaN,0,NaN,0,NaN
08.01.2020 00:00:00,12433965,NaN,0,NaN,0,NaN
09.01.2020 00:00:00,12453100,NaN,0,NaN,0,NaN
10.01.2020 00:00:00,12473265,NaN,0,NaN,0,NaN
11.01.2020 00:00:00,12493629,NaN,0,NaN,0,NaN
12.01.2020 00:00:00,12505479,NaN,0,NaN,0,NaN
13.01.2020 00:00:00,12513135,NaN,0,NaN,0,NaN
14.01.2020 00:00:00,12526204,NaN,0,NaN,0,NaN
15.01.2020 00:00:00,12543178,NaN,0,NaN,0,NaN
16.01.2020 00:00:00,12555438,NaN,0,NaN,0,NaN
17.01.2020 00:00:00,12574777,NaN,0,NaN,0,NaN
18.01.2020 00:00:00,12595964,NaN,0,NaN,0,NaN
19.01.2020 00:00:00,12617211,NaN,0,NaN,0,NaN
20.01.2020 00:00:00,12623243,NaN,0,NaN,0,NaN
21.01.2020 00:00:00,12635440,NaN,0,NaN,0,NaN
22.01.2020 00:00:00,12653803,NaN,0,NaN,0,NaN
23.01.2020 00:00:00,12671901,NaN,0,NaN,0,NaN
24.01.2020 00:00:00,12681462,NaN,0,NaN,0,NaN
25.01.2020 00:00:00,12684397,NaN,0,NaN,0,NaN
26.01.2020 00:00:00,12700781,NaN,0,NaN,0,NaN
27.01.2020 00:00:00,12724189,NaN,0,NaN,0,NaN
28.01.2020 00:00:00,12744927,NaN,0,NaN,0,NaN
29.01.2020 00:00:00,12768673,NaN,0,NaN,0,NaN
30.01.2020 00:00:00,12790930,NaN,0,NaN,0,NaN
31.01.2020 00:00:00,12800308,NaN,0,NaN,0,NaN
01.02.2020 00:00:00,12825861,NaN,0,NaN,0,NaN
02.02.2020 00:00:00,12845749,NaN,0,NaN,0,NaN
03.02.2020 00:00:00,12869693,NaN,0,NaN,0,NaN
04.02.2020 00:00:00,12891651,NaN,0,NaN,0,NaN
05.02.2020 00:00:00,12910019,NaN,0,NaN,0,NaN
06.02.2020 00:00:00,12935443,NaN,0,NaN,0,NaN
07.02.2020 00:00:00,12941543,NaN,0,NaN,0,NaN
08.02.2020 00:00:00,12965960,NaN,0,NaN,0,NaN
09.02.2020 00:00:00,12988861,NaN,0,NaN,0,NaN
10.02.2020 00:00:00,13009161,NaN,0,NaN,0,NaN
11.02.2020 00:00:00,13034335,NaN,0,NaN,0,NaN
12.02.2020 00:00:00,13060540,NaN,0,NaN,0,NaN
13.02.2020 00:00:00,13078743,NaN,0,NaN,0,NaN
14.02.2020 00:00:00,13103367,NaN,0,NaN,0,NaN
15.02.2020 00:00:00,13111396,NaN,0,NaN,0,NaN
16.02.2020 00:00:00,13139527,NaN,0,NaN,0,NaN
17.02.2020 00:00:00,13166620,NaN,0,NaN,0,NaN
18.02.2020 00:00:00,13192532,NaN,0,NaN,0,NaN
19.02.2020 00:00:00,13217611,NaN,0,NaN,0,NaN
20.02.2020 00:00:00,13234926,NaN,0,NaN,0,NaN
21.02.2020 00:00:00,13249246,NaN,0,NaN,0,NaN
22.02.2020 00:00:00,NaN,NaN,0,NaN,0,NaN
23.02.2020 00:00:00,13297774,NaN,0,NaN,0,NaN
24.02.2020 00:00:00,13326845,NaN,0,NaN,0,NaN
25.02.2020 00:00:00,13351714,NaN,0,NaN,0,NaN
26.02.2020 00:00:00,13361363,NaN,0,NaN,0,NaN
27.02.2020 00:00:00,13372093,NaN,0,NaN,0,NaN
28.02.2020 00:00:00,13398457,NaN,0,NaN,0,NaN
29.02.2020 00:00:00,13425018,NaN,0,NaN,0,NaN
01.03.2020 00:00:00,13455752,NaN,0,NaN,0,NaN
02.03.2020 00:00:00,13486087,NaN,0,NaN,0,NaN
03.03.2020 00:00:00,13509325,NaN,0,NaN,0,NaN
04.03.2020 00:00:00,13509325,NaN,0,NaN,0,NaN
05.03.2020 00:00:00,13509325,NaN,0,NaN,0,NaN
06.03.2020 00:00:00,13509355,NaN,0,NaN,0,NaN
07.03.2020 00:00:00,13539689,NaN,0,NaN,0,NaN
08.03.2020 00:00:00,13570326,NaN,0,NaN,0,NaN
09.03.2020 01:00:00,13601238,NaN,0,NaN,0,NaN
10.03.2020 01:00:00,13627583,NaN,0,NaN,0,NaN
11.03.2020 01:00:00,13655413,NaN,0,NaN,0,NaN
12.03.2020 01:00:00,13692251,NaN,0,NaN,0,NaN
13.03.2020 01:00:00,13700135,NaN,0,NaN,0,NaN
14.03.2020 01:00:00,13709491,NaN,0,NaN,0,NaN
15.03.2020 01:00:00,13729437,NaN,0,NaN,0,NaN
16.03.2020 01:00:00,13742255,NaN,0,NaN,0,NaN
